entry_id	gh_lemma_1_orth	gh_lemma_1_ipa	gh_lemma_1_ipa_test	gh_lemma_2_orth	gh_lemma_2_ipa	gh_lemma_2_ipa_test	gloss	gloss_register_note	pos	pos_subtype	nom_stem_class	noun_gender	verb_thematicity	verb_stem_type	lemma_1_pre_root	lemma_1_pre_root_status	lemma_1_pre_ety	lemma_1_pre_ipa	lemma_2_pre_ety	lemma_2_pre_ipa	lemma_3_pre_ety	lemma_3_pre_ipa	entry_status	entry_formation_type	entry_historical_type	entry_source(s)	source_notes	note	cog_Celtic	cog_Germanic	cog_Italic	cog_Greek	cog_Sanskrit	cog_Baltic	cog_Slavic	cog_Armenian	cog_Albanian	cog_Anatolian	cog_Tocharian	key_forms	derived_forms	compounds	semantic_field	semantic_subfield	register	synonyms	antonyms	example_sentences	cross_references	lit_mountain	lit_ring	lit_schleicher	lit_strasbourg	swadesh_207	sound_changes	r0-1	r0-2	r0-3	r0-4	r1-1	r1-2	r1-3	r1-4	r1-5	r1-6	r1-7	r1-8	r1-9	r1-10	r1-11	r2-1	r2-2	r2-3	r2-4	r2-5	verb_derivation
97134	anglóm	an.ˈglom	untested	anglózio	an.ˈglo.z͡jo	untested	ember	common	noun		o	n											draft	derivation	innovation																		The physical world	Fire																																
97473	βárðos	ˈβar.ðos	untested	βarðozio	βar.ðo.z͡jo	untested	beard		noun		o	m			bʰerdʰ			bʰar.ˈdʰeh₂					hold		inherited																		The body	Head and face																																
97765	ózdos	ˈoz.dos	untested	ozdozio	oz.do.z͡jo	untested	"branch, twig"		noun		o	m			h₃osd		h₃ósdos						canon		inherited																		Agriculture and vegetation	Plant parts																																
97798	várðom	ˈwar.ðom	untested	varðozio	war.ðo.z͡jo	untested	word		noun		o	n			werdʰh₁		werdʰh₁om						canon		inherited																		Speech and language	Language																																
97899	ɣémī	ˈɣe.miː	untested	ɣemiiā́s	ɣe.mi.ˈjaːs	untested	"feminine personification of earth, earth-goddess"		noun		ī/iā	f			dʰeǵʰ		ǵʰémih₂	ˈgʰe.miʕ	ǵʰemyéh₂s	gʰem.ˈjeʕs			hold	derivation	innovation																		Religion and belief	Spirits and supernatural																																
98570	βlēti	ˈβleː.ti	untested			untested	to blow		verb				athematic	root	bhleh1		bhleh1-ti						draft	simplex	inherited		verb; *bʰleh₁-																											1																						
98571	klévos	ˈkle.vos	untested	klévezos	ˈkle.ve.zos	untested	"fame, renown, reputation"		noun		s	n			ḱlew			ˈḱlew.os					canon		inherited																		Emotions and values	Social standing																																
98575	partús	par.ˈtus	untested	partóus	par.ˈto͡ws	untested	"crossing, bridge, ford"		noun		u	m			pr̥		pr̥tús		pr̥téws				canon		inherited																		Motion	Locomotion																																
98845	táuros	ˈtaɪ.ros	untested	táurozio	ˈtaɪ.ro.z͡jo	untested	bull		noun		o	m			taur		táuros						canon		inherited				*tarwo-	*steura-	Lat. taurus												Animals	Domestic animals																																
98916	válkvos	ˈwal.kʷos	untested	válkvozio	ˈwal.kʷo.z͡jo	untested	wolf		noun		o	m			welkʷ		wĺ̥kʷos						canon		inherited																		Animals	Wild mammals																											1		1	1		
98933	valkvorḗks	wal.kʷo.ˈreːks	untested	valkvoregés	wal.kʷo.re.ˈges	untested	royal epithet lit. wolf-king		noun (name)		root noun	m											draft	compound	innovation																		Names	Royal epithets																																
98939	megṓ	me.ˈgoː	untested	megonés	me.go.ˈnes	untested	"great one, mighty one, eminence, lord"				on																																																																	
99211	ruɣís	ru.ˈɣis	untested	ruɣéis	ru.ˈɣe͡js	untested	rye		noun		i	m			rugʰ		rugʰís						canon		inherited					*rugi-													Food and drink	Foods																																
99237	ganrós	gan.ˈros	untested	ganrózio	gan.ˈro.z͡jo	untested	"known, familiar"		adj								ǵn̥h₃rós						draft																				Cognition	Knowledge																																
99629	sámðos	ˈsam.ðos	untested	sámðos	ˈsam.ðo.z͡jo	untested	sand		noun		o	m					sámh₂dʰos		sámh₂dʰosyo				draft	simplex	loan																		The physical world	Substance qualities										sand																						
99648	rektós	rek.ˈtos	untested	rektózio	rek.ˈto.z͡jo	untested	"straightened, right, upright"		adj		o/ā				h₃reǵ		h₃reǵtós						canon		inherited																		Spatial relations	Position										straight																						
99803	dervís	der.ˈwis	untested	dervéis	der.ˈwe͡is	untested	tree (ambigender)		noun		i	mf			der								canon	derivation	innovation																		Agriculture and vegetation	Trees										tree																						
							back		noun														stub				noun; *(s)pondʰ- or *nōt-																											1																						
							bad		adj														stub				adj; gap #15; no standalone																											1																						
							bark (of tree)		noun						lubʰ								stub				noun; *lubʰ- or *kor-																											1																						
							because		conj														stub				conj																											1																						
							belly		noun						udero								stub				noun; *udero- or *womb-																											1																						
							bird		noun						h₂éwis								stub				noun; gap #11; *h₂éwi-s or *pet-aro-																											1																						
							black		adj						kr̥sno								stub				adj; *kr̥sno- or *swor-																											1																						
							bottom		noun														stub																																																					
							child		noun														stub				noun; gap #7																											1																						
							day		noun						dʰóǵʰr̥								stub				noun; gap #9; *dʰóǵʰ-r̥																											1																						
							"doomed, fated"		adj						mr̥to or dʰeh₁to								stub																												1																									
							dull		adj														stub				adj; no obvious PIE																											1																						
							dust		noun						pes								stub				noun; *pes-																											1																						
							eagle		noun						h₃er								stub				Bird of prey family from *h₃er-; Celtic and Germanic attestation (EDPC; EDPG).		*eriro-	*aran-													Animals																																	
							ear		noun						h₂ews								stub																															1																						
							earth		noun						dʰeǵʰ								stub				noun; *dʰéǵʰ-ōm — cf. ɣamṓ																											1																						
							far		adj						per								stub				adj/adv; *per-																											1																						
							father-in-law		noun								swéḱuros		swéḱurosyo				stub																																																					
							"flat, broad"		adj						pleh₂								stub				Flat/broad family from *pleh₂-; different adj formations across branches (EDL; EDPG).			*pleh₂-no-	plautus												Emotions and values																																	
							forest		noun						widu								stub				noun; *widu- or use viðús?																							1				1																						
							fruit		noun						bʰruHg								stub				noun; *bʰruHg- or use malom?																											1																						
							grass		noun						gʰreh₁s								stub				noun; *gʰreh₁-s-																											1																						
	maglos		untested	maglozio	ma.glo.z͡jo	untested	"great, mighty, awesome"		adj		o/ā																																																																	
							green		adj						gʰreh₁								stub				adj; *gʰreh₁- or *ḱel-																											1																						
							hair		noun						kes								stub				noun; *kes- or *pulH-																											1																						
							hall		noun						sol								stub																												1		1																							
							here		adv														stub				locative adverb																											1																						
							how		adv														stub				interrogative adverb																											1																						
							if		conj						ey								stub				conj; gap #2; *ey																											1																						
							in		adp						h₁en								stub				Preposition from *h₁en; Germanic and Italic (EDL; EDPG).			*in(i); *innai	endo; indu(-); indi-												Spatial relations	Adpositions										in																						
							judgment		noun						h₂rewdʰ or med								stub																														1																							
							"land, nation"		noun						tewteh₂ or dʰeǵʰom								stub																												1																									
							leaf		noun						bʰleh₃to								stub				noun; *bʰleh₃-to- or *lop-																											1																						
							left (side)		adj						sḱeh₂i								stub				adj; *sḱeh₂i- or *lewH-																											1																						
							leg		noun						ped								stub				noun; *ped- or *ḱrus-																											1																						
							louse		noun														stub				noun; *lūs-																											1																						
							love		noun														stub																														1																							
							meat		noun														stub				noun; *(s)kreuh₂- or *mēms-																											1																						
							milk		noun						h₂melǵ								stub				Milk/milking family from *h₂melǵ-; Germanic and Italic derivatives (EDL; EDPG). Swadesh core; pastoral vocabulary gap.			*mulkon-	mulgeō												Food and drink	Foods																																
							moss		noun						musko								stub				Direct inherited from *mus-ko-; Germanic and Italic (EDL; EDPG).			*musa(n)-	muscus												Agriculture and vegetation	Plant parts																																
							mountain		noun						mon								stub				Mountain from *mon- family; Italic and Celtic (EDL; EDPC). Distinct from kalnís (#114) which continues *ḱl̥H-ni-.		*moniyo-		"mōns, montis"												The physical world	Landscape					kalnís					mountain																						
							mouth		noun						h₁óh₃s								stub				noun; gap #8; *h₁óh₃-s or *ǵenu-																											1																						
							my (1sg possessive)		det														stub																														1																							
							naked		adj						nogʷ								stub				Naked family from *nogʷ-; derivatives differ across branches (EDL; EDPG).			*nakwada-	nūdus												Emotions and values																																	
							near		adj						ned								stub				adj/adv; *ned-																											1																						
	népōts	ˈne.poːts	untested	nepotés	ne.po.ˈtes	untested	nephew		noun								népōts	ˈne.poːts	nepotés	ne.po.ˈtes			stub																																																					
							never		adv						ne + kʷid								stub																														1																							
							our (1pl possessive)		det						nos								stub																														1																							
							"power, ability"		noun						megh₂ or use nḗr?								stub																														1																							
							rain		noun						su or verb wers								stub																															1																						
							right (side)		adj						deḱs								stub				adj; *deḱs-																											1																						
							"road, path"		noun						penteh₂ or sentu								stub																															1																						
							rotten		adj						pew								stub				adj; *pew- or *smerd-																											1																						
							round		adj														stub				adj; *kʷel- — cf. kvéklos																											1																						
							rule (verb)		verb						h₃reǵ								stub																												1																									
							"save, help"		verb						ser or h₂ewk								stub																														1																							
							"ship, boat"		noun						neh₂u								stub				Ship/vessel from *neh₂u-; Germanic and Italic (EDL; EDPG). No watercraft vocabulary currently in lexicon.			*nō-	nāvis												Basic actions and technology	Transport																																
							"short, brief"		adj						mrgʰu								stub				Short family from *mrgʰ-u-; u-stem adjective (EDL; EDPG).			*murgu-	brevis												Emotions and values											short																						
							sit		verb						sed								stub				Verb from *sed-; Celtic and Germanic (EDPC; EDPG). Cf. sessos (#329) for the participle. Swadesh core.	Swadesh slot resolved by sízdeti	*sed-o-	*setjan-; *si-sd-e-													Motion	Posture					sízdeti					to sit																						
							skin		noun						pelno or sekur								stub																															1																						
							sky		noun						dyew								stub				noun; *dyew-																								1			1																						
							"smear, daub"		verb						h₂lei								stub				Smear/daub family from *h₂lei-; same root with different derivatives (EDL; EDPG). Concordance PG form garbled.			*slīman-	"linō, -ere"												Basic actions and technology	Making and crafting																																
							smooth		adj						sleiH								stub				adj; *sleiH- or *gʰlad-																											1																						
							spin		verb						(s)pen								stub				Spin family *(s)pen-; Germanic and Italic (EDL; EDPG). Concordance PIE form was truncated; root reconstructed.			*spinnan-	neō (< *sneh₁-												Basic actions and technology	Making and crafting																																
							tail		noun						pukeh₂								stub				noun; *puk-eh₂- or *ḱerh₂-																											1																						
							"talk, speak"		verb														stub				Talk/speak from *tlokʷ-; Celtic-Italic isogloss (EDL; EDPC). Significant for western branch positioning.		*tlokʷ-i-		loquor												Speech and language	Speaking																																
							there		adv														stub				locative adverb																											1																						
							they		pronoun														stub																															1																						
							this (proximal demonstrative)		pronoun						só								stub				Proximal demonstrative from s- family; Celtic and Italic (EDL; EDPC). Cf. tód (#274) for distal. Gaps file #8.	Proximal demonstrative from s- family; Celtic and Italic (EDL; EDPC). Cf. tód (#274) for distal. Gaps file #8.	*sindo-; *so-		so-												Quantity	Determiners					tód					this																						
	ɣeslám	ɣe.ˈzlam	untested				thousand		num																																																																			
							throne		noun						sed (nominal)								stub																												1																									
							thunder		noun						(s)tenh₂								stub				"Thunder family from *(s)tenh₂-; same root, different formations (EDL; EDPC). Concordance PIE form was truncated; root reconstructed."		*torano-		"tonō, -āre"												The physical world	Weather																																
							to breathe		verb						h₂enh₁								stub				verb; *h₂enh₁-																											1																						
							to count		verb						h₂reyH								stub				verb; *h₂reyH- or *leyH-																											1																						
							to cut		verb						sek								stub				verb; gap #20; *sek-																											1																						
							to dig		verb						bʰedʰ								stub				verb; *bʰedʰ- or *gʷeydʰ-																											1																						
							to fall		verb						ped								stub				verb; *ped- or *ḱad-																											1																						
							to fear		verb						bʰeyH								stub				verb; *bʰeyH-																											1																						
							to fight		verb						katu								stub				verb; *katu- noun exists but no verb																											1																						
							to float		verb						plew								stub				verb; *plew-																											1																						
							to flow		verb						srew								stub				verb; gap #18; *srew-																											1																						
							to fly		verb						pet								stub				verb; *pet- or *plew-																											1																						
							to hold		verb						seǵʰ								stub				verb; gap #17; *seǵʰ- or *kap-																											1																						
							to laugh		verb						kleh₂								stub				verb; *kleh₂-																											1																						
							to play		verb														stub				verb; no obvious PIE root																											1																						
							to pull		verb						selk								stub				verb; *selk- or *dewk-																											1																						
							to push		verb						stewd								stub				verb; *stew-d- or *bʰew-																											1																						
							to rub		verb						h₃er								stub				verb; *h₃er- or *terg-																											1																						
							to scratch		verb														stub				verb; *(s)ker-																											1																						
							to smell		verb						h₃ed								stub				verb; *h₃ed-																											1																						
							to squeeze		verb						gʷʰen								stub				verb; *gʷʰen- or *mer-																											1																						
							to swell		verb						ḱwey								stub				verb; *ḱwey- or *tewh₂-																											1																						
							to swim		verb						sneh₂								stub				verb; *sneh₂- or *plew-																											1																						
							to vomit		verb						wemh₁								stub				verb; *wemh₁-																											1																						
							to wash		verb						lewh₃								stub				verb; *lewh₃-																											1																						
							to wipe		verb						merg								stub				verb; *merg- or *terh₁-																											1																						
							"tool, implement"		noun						h₂er (instrument)								stub																											1																										
							warm		adj						gʷʰer								stub				adj; *gʷʰer- — cf. ɣvarús?																											1																						
							wet		adj						wed								stub				adj; *wed- — cf. udṓr																											1																						
							when		adv														stub				interrogative adverb																											1																						
							where		adv														stub				interrogative adverb																											1																						
							wide		adj						pleth₂								stub				adj; *pleth₂-																											1																						
							wing		noun						petr or plew								stub																															1																						
							with		adp						ḱom								stub				adp; *ḱom																											1																						
							you (plural)		pronoun						yūs								stub																															1																						
